Period,Sensor,Vegetation,North,West,Calendar Day,Hour,Temp,Humidity,Precipitation,AcouOccupancy_left,Bioac_left,Ht_left,Hf_left,H_left,ACI_left,AEI_villa_left,M_left,NDSI_left,ADI_left,npic_left
1,15116,Ag Prairie,39.98581,86.03544,20150511,22,67.3,79,0.03,0,29.7997415,0.965771464,0.977084786,0.943640605,1861.970251,0.954545,7.07E-12,0.151679651,0,4
1,15116,Ag Prairie,39.98581,86.03544,20150511,23,65.8,76,0.03,0,32.81489627,0.959550049,0.981775813,0.942063029,1978.621081,0.954545,5.86E-12,-0.046262477,0,1
2,15116,Ag Prairie,39.98581,86.03544,20150603,0,54.5,94,0,1,28.01343566,0.980874196,0.976051424,0.957383657,1839.902567,0.343854,9.77E-12,0.779658865,2.854517,1
2,15116,Ag Prairie,39.98581,86.03544,20150603,1,52.3,96,0,1,27.39729304,0.980615683,0.978118545,0.959158385,1822.727827,0.448568,9.70E-12,0.488244405,2.730973,1
2,15116,Ag Prairie,39.98581,86.03544,20150603,2,51.4,97,0,0.999419392,26.98891456,0.980352451,0.977412802,0.958209035,1837.308349,0.473497,9.57E-12,0.727194089,2.694788,2
2,15116,Ag Prairie,39.98581,86.03544,20150603,3,51.1,97,0,1,26.99914158,0.980750293,0.979150775,0.960302409,1828.951244,0.359874,9.74E-12,0.624013575,2.841242,1
2,15116,Ag Prairie,39.98581,86.03544,20150603,4,50.2,98,0,0.485000968,27.05092708,0.980521824,0.978610484,0.959548937,1815.995968,0.855208,9.63E-12,0.594955638,1.319788,1
2,15116,Ag Prairie,39.98581,86.03544,20150603,5,51.1,98,0,0.995161602,28.68070124,0.980878807,0.977110235,0.958426721,1868.56204,0.51741,9.75E-12,0.602571462,2.615818,3
2,15116,Ag Prairie,39.98581,86.03544,20150603,6,49.5,98,0,0.996903426,41.46599564,0.9802994,0.962188886,0.943233187,1941.206023,0.658948,9.63E-12,0.963862548,2.272007,13
2,15116,Ag Prairie,39.98581,86.03544,20150603,7,49.5,99,0,0.87013741,39.50278465,0.980664323,0.96302024,0.944399592,1919.451007,0.799821,9.72E-12,0.710257842,1.769533,11
2,15116,Ag Prairie,39.98581,86.03544,20150603,8,52.2,99,0,0.693245597,36.57173527,0.980400324,0.969473817,0.950472445,1967.976373,0.796194,9.65E-12,0.530248735,1.784413,7
2,15116,Ag Prairie,39.98581,86.03544,20150603,9,59.7,89,0,0.640023224,35.34197858,0.98020083,0.970833882,0.951612177,1972.880098,0.848077,9.66E-12,0.644447635,1.467745,13
2,15116,Ag Prairie,39.98581,86.03544,20150603,10,63.1,76,0,0.09444552,59.54032367,0.956546605,0.959327486,0.91764145,1979.289318,0.799693,6.69E-12,0.782926754,1.622056,27
2,15116,Ag Prairie,39.98581,86.03544,20150603,11,64.9,71,0,0.971937294,33.90461311,0.980580129,0.970917725,0.952062628,1855.139979,0.701293,9.67E-12,0.790984316,2.132171,6
2,15116,Ag Prairie,39.98581,86.03544,20150603,12,67.6,68,0,0.648151732,39.22388636,0.974339405,0.967663708,0.942832882,1957.736878,0.851818,8.61E-12,0.945782183,1.404001,15
2,15116,Ag Prairie,39.98581,86.03544,20150603,13,69.4,64,0,0.378362686,32.33591341,0.977213544,0.972909269,0.950740115,1872.526936,0.910456,9.13E-12,0.797630799,0.91239,6
2,15116,Ag Prairie,39.98581,86.03544,20150603,14,69.1,65,0,0.051093478,38.92673072,0.976136571,0.970920173,0.947750688,1848.195635,0.945838,8.89E-12,0.048876582,0.229322,15
2,15116,Ag Prairie,39.98581,86.03544,20150603,15,70.3,66,0,0.001161215,30.22213096,0.976097297,0.974412911,0.951121808,1800.318611,0.952908,8.77E-12,-0.066713548,0.090205,3
2,15116,Ag Prairie,39.98581,86.03544,20150603,16,69.4,67,0,0.151925682,35.89173786,0.967828263,0.965767841,0.934697412,1837.659659,0.926688,7.44E-12,0.942450814,0.629074,9
2,15116,Ag Prairie,39.98581,86.03544,20150603,17,73,61,0,0.09773563,53.36744963,0.883859951,0.969489594,0.856893024,1995.680878,0.526068,2.46E-12,0.708936644,2.614201,30
2,15116,Ag Prairie,39.98581,86.03544,20150603,18,71.8,62,0,0.732339849,38.57557774,0.972149845,0.967221466,0.940284199,1935.584376,0.88021,8.33E-12,0.967879927,1.235443,12
2,15116,Ag Prairie,39.98581,86.03544,20150603,19,70.9,66,0,0.522740468,34.78438061,0.977986079,0.970611311,0.94924435,1935.310856,0.903665,9.17E-12,0.881128944,0.993035,11
2,15116,Ag Prairie,39.98581,86.03544,20150603,20,71.4,62,0,0.587768531,39.78181493,0.972268484,0.961418817,0.934757216,1893.490502,0.872153,8.16E-12,0.973713201,1.307383,10
2,15116,Ag Prairie,39.98581,86.03544,20150603,21,66.7,73,0,0.937100832,34.89251708,0.979753783,0.970541699,0.950891901,1868.358585,0.696618,9.51E-12,0.768896397,2.155533,9
2,15116,Ag Prairie,39.98581,86.03544,20150603,22,61.9,82,0,1,31.05923989,0.980732784,0.97255081,0.953812464,1874.530657,0.358253,9.68E-12,0.800711454,2.831722,3
2,15116,Ag Prairie,39.98581,86.03544,20150603,23,59.2,90,0,1,30.9628785,0.980390283,0.972016265,0.952955301,1917.915342,0.397926,9.59E-12,0.912023871,2.792379,4
2,15116,Ag Prairie,39.98581,86.03544,20150604,0,57.4,94,0,1,29.16512732,0.980545765,0.976103607,0.957114258,1842.744674,0.441716,9.60E-12,0.797877605,2.73829,2
2,15116,Ag Prairie,39.98581,86.03544,20150604,1,56.5,96,0,1,27.8561982,0.980936937,0.977157643,0.958530025,1829.69569,0.361694,9.76E-12,0.569741228,2.835089,1
2,15116,Ag Prairie,39.98581,86.03544,20150604,2,55.8,97,0,0.987033095,28.26338005,0.979892195,0.977783447,0.958122368,1822.081684,0.630872,9.53E-12,0.701896313,2.373834,2
2,15116,Ag Prairie,39.98581,86.03544,20150604,3,54.7,97,0,1,29.33983733,0.980853998,0.973776698,0.955132767,1897.465878,0.447044,9.72E-12,0.908508773,2.734654,3
2,15116,Ag Prairie,39.98581,86.03544,20150604,4,55.6,98,0,0.671956648,30.41797742,0.978995387,0.97268105,0.952250261,1901.268033,0.837126,9.37E-12,0.807950493,1.529157,3
2,15116,Ag Prairie,39.98581,86.03544,20150604,5,56.7,98,0,0.994968067,33.63708309,0.98079283,0.970057794,0.951425728,1989.393567,0.537685,9.70E-12,0.868536479,2.573282,3
2,15116,Ag Prairie,39.98581,86.03544,20150604,6,57.7,98,0,0.198954906,50.57248479,0.903702164,0.959700354,0.867283287,2293.987809,0.721132,4.47E-12,0.997097626,2.072375,27
2,15116,Ag Prairie,39.98581,86.03544,20150604,7,59,96,0,0.821559899,37.4240394,0.980682734,0.969505803,0.950777601,1951.286505,0.736551,9.73E-12,0.677102875,2.045551,8
2,15116,Ag Prairie,39.98581,86.03544,20150604,8,61.9,92,0,0.846332495,35.36041464,0.980645735,0.972015749,0.953203098,1928.145497,0.750617,9.69E-12,0.56212578,1.979949,9
2,15116,Ag Prairie,39.98581,86.03544,20150604,9,65.3,83,0,0.997096961,34.97629008,0.980825653,0.968944214,0.950365341,1958.580384,0.639253,9.73E-12,0.952376634,2.338529,11
2,15116,Ag Prairie,39.98581,86.03544,20150604,10,71.4,68,0,0.732146313,34.69215469,0.97809132,0.970697849,0.949431141,1917.672703,0.843992,9.18E-12,0.846562695,1.450041,6
2,15116,Ag Prairie,39.98581,86.03544,20150604,11,73.2,62,0,0.815173215,33.08476899,0.980009037,0.970931506,0.951521651,1900.622112,0.813191,9.57E-12,0.87488202,1.652675,8
2,15116,Ag Prairie,39.98581,86.03544,20150604,12,75.7,60,0,0.008709116,32.70145198,0.948480553,0.974539445,0.924331712,1868.791849,0.954322,5.33E-12,0.736071674,0.012575,8
2,15116,Ag Prairie,39.98581,86.03544,20150604,13,77.9,54,0,0.082446294,35.01690607,0.970349388,0.968069575,0.939365719,1817.195211,0.940611,7.86E-12,0.490012526,0.393338,7
2,15116,Ag Prairie,39.98581,86.03544,20150604,14,81.1,48,0,0.029223921,57.2894113,0.922343091,0.969194679,0.893930017,2065.596372,0.648181,5.17E-12,0.853419008,2.160473,30
2,15116,Ag Prairie,39.98581,86.03544,20150604,15,82.2,44,0,0.08592994,32.49149811,0.970976106,0.973185719,0.94494008,1805.327995,0.941484,7.96E-12,0.685554595,0.356118,7
2,15116,Ag Prairie,39.98581,86.03544,20150604,16,84.4,41,0,0.006386685,30.00168244,0.966548221,0.973045872,0.940495757,1794.971687,0.954131,7.15E-12,0.581796446,0.026994,5
2,15116,Ag Prairie,39.98581,86.03544,20150604,17,83.8,41,0,0.000387072,31.10227618,0.968586593,0.973706184,0.943118755,1795.370912,0.954529,7.71E-12,0.383230664,0.001741,3
2,15116,Ag Prairie,39.98581,86.03544,20150604,18,83.5,36,0,0.068511709,49.11844257,0.897741913,0.959497454,0.86138108,1933.061486,0.718136,3.94E-12,0.930824433,2.034052,33
2,15116,Ag Prairie,39.98581,86.03544,20150604,19,82.9,39,0,0.39094252,37.21938284,0.967377974,0.972600329,0.940872136,1987.414715,0.869691,8.19E-12,0.856641712,1.229456,11
2,15116,Ag Prairie,39.98581,86.03544,20150604,20,76.6,53,0,1,42.56119383,0.976500304,0.961398262,0.938805695,1890.259029,0.730045,8.98E-12,0.98658898,2.056272,17
2,15116,Ag Prairie,39.98581,86.03544,20150604,21,72.3,59,0,1,37.23447265,0.976657871,0.969118321,0.946497036,1883.576536,0.630904,8.87E-12,0.86040731,2.363884,6
2,15116,Ag Prairie,39.98581,86.03544,20150604,22,70.9,65,0,1,36.12136867,0.959778729,0.961092909,0.922436531,2035.356192,0.577237,6.03E-12,0.997468333,2.493507,6
2,15116,Ag Prairie,39.98581,86.03544,20150604,23,70.5,67,0,1,35.31366596,0.975512553,0.967792199,0.944093439,1970.234576,0.218017,8.55E-12,0.993153305,2.962099,9
2,15116,Ag Prairie,39.98581,86.03544,20150605,0,69.3,75,0,1,33.02137434,0.977085622,0.968721268,0.946523623,1901.658814,0.168138,8.97E-12,0.987933879,3.008027,3
2,15116,Ag Prairie,39.98581,86.03544,20150605,1,69.1,77,0,1,32.70854955,0.980508036,0.96960998,0.950710377,1898.861069,0.208016,9.55E-12,0.974491674,2.971239,4
2,15116,Ag Prairie,39.98581,86.03544,20150605,2,69.3,80,0,1,32.73231773,0.979617071,0.969165408,0.949410977,1916.968837,0.198569,9.36E-12,0.976848571,2.978967,4
2,15116,Ag Prairie,39.98581,86.03544,20150605,3,66.9,84,0,1,31.90877962,0.981053622,0.971106317,0.95270737,1878.97793,0.197021,9.68E-12,0.939258637,2.98128,4
2,15116,Ag Prairie,39.98581,86.03544,20150605,4,64,90,0,1,31.71504215,0.980825191,0.973430403,0.954765061,1893.918985,0.248189,9.67E-12,0.926392175,2.933361,2
2,15116,Ag Prairie,39.98581,86.03544,20150605,5,62.1,91,0,0.999806464,31.90650058,0.979987572,0.971904188,0.952454025,1909.397164,0.560681,9.51E-12,0.890140783,2.533538,2
2,15116,Ag Prairie,39.98581,86.03544,20150605,6,61.7,95,0,0.121927618,61.45037982,0.912973217,0.969326514,0.884969145,2136.053303,0.710499,6.05E-12,0.998859227,2.023814,23
2,15116,Ag Prairie,39.98581,86.03544,20150605,7,66.4,88,0,0.983742984,41.11207921,0.980757586,0.963572768,0.945031302,1942.396276,0.766457,9.70E-12,0.882191981,1.915476,15
2,15116,Ag Prairie,39.98581,86.03544,20150605,8,72.5,82,0,0.950454809,37.27586031,0.980550701,0.968782687,0.949940543,1908.346398,0.85686,9.68E-12,0.453666777,1.407257,8
2,15116,Ag Prairie,39.98581,86.03544,20150605,9,76.6,77,0,0.811689568,37.59655682,0.980037034,0.969643196,0.950286242,1939.266583,0.834509,9.59E-12,0.831752678,1.556231,12
2,15116,Ag Prairie,39.98581,86.03544,20150605,10,81.1,66,0,0.705438359,28.34809082,0.969425695,0.951486588,0.922395547,1946.492989,0.723975,8.45E-12,0.942223546,1.923881,32
2,15116,Ag Prairie,39.98581,86.03544,20150605,11,82.2,57,0,0.165666731,56.75352104,0.90547496,0.964504083,0.873334296,2056.818579,0.694901,4.54E-12,0.845317439,2.110902,31
2,15116,Ag Prairie,39.98581,86.03544,20150605,12,83.7,55,0,0.05477066,54.72551359,0.891589965,0.971946848,0.866578056,2353.443082,0.687741,2.69E-12,0.99908334,2.177727,38
2,15116,Ag Prairie,39.98581,86.03544,20150605,13,84.7,48,0,0.082446294,53.14495287,0.877386964,0.961371352,0.843494692,2053.347338,0.693947,2.61E-12,0.974279653,2.147356,25
2,15116,Ag Prairie,39.98581,86.03544,20150605,14,86.2,46,0,0.276175731,34.58714189,0.955000922,0.974435036,0.930586357,1864.645377,0.549493,5.81E-12,0.06666085,2.542275,12
2,15116,Ag Prairie,39.98581,86.03544,20150605,15,86.4,48,0,0.001161215,31.37793885,0.956220698,0.979584629,0.936699098,1834.12464,0.954365,5.81E-12,0.177020958,0.011266,8
2,15116,Ag Prairie,39.98581,86.03544,20150605,16,85.1,51,0,0.06328624,47.23261468,0.872146749,0.954685441,0.832625804,1965.787302,0.569626,2.78E-12,0.959083235,2.507779,29
2,15116,Ag Prairie,39.98581,86.03544,20150605,17,83.8,51,0,0.053415909,46.96395331,0.848629144,0.960901932,0.815449384,2846.957891,0.524986,1.75E-12,0.997148257,2.615614,29
2,15116,Ag Prairie,39.98581,86.03544,20150605,18,81.3,56,0,0.057093091,43.68799621,0.923004709,0.953495576,0.880080907,1886.699655,0.771671,3.81E-12,0.945404242,1.854804,38
2,15116,Ag Prairie,39.98581,86.03544,20150605,19,78.3,52,0,0.093864912,41.06024636,0.86869825,0.93717329,0.814120796,1951.92932,0.547768,2.02E-12,0.96006499,2.562356,23
2,15116,Ag Prairie,39.98581,86.03544,20150605,20,73.2,61,0,0.561641184,41.32652947,0.970900894,0.963937138,0.935887428,1937.033914,0.885288,8.09E-12,0.964140793,1.139997,14
2,15116,Ag Prairie,39.98581,86.03544,20150605,21,69.3,69,0,0.372750145,39.71431017,0.959977575,0.963491744,0.924930468,1953.675867,0.894018,6.85E-12,0.971745777,0.984222,8
2,15116,Ag Prairie,39.98581,86.03544,20150605,22,67.3,74,0,0.451132185,35.71370458,0.968067575,0.968103498,0.937189605,1964.469449,0.890192,8.06E-12,0.941738865,1.063219,5
2,15116,Ag Prairie,39.98581,86.03544,20150605,23,64.9,79,0,1,33.37168589,0.980033732,0.967728104,0.948406186,1916.990659,0.5391,9.54E-12,0.954701997,2.571674,4
2,15116,Ag Prairie,39.98581,86.03544,20150613,0,71.4,90,0,0.942713373,34.51867294,0.976911436,0.969402741,0.947020624,1882.910415,0.881799,9.04E-12,0.936577943,1.072809,3
2,15116,Ag Prairie,39.98581,86.03544,20150613,1,72,88,0,0.343526224,35.91804543,0.956629004,0.967735487,0.925763834,1878.766306,0.912883,6.38E-12,0.951107768,0.765668,2
2,15116,Ag Prairie,39.98581,86.03544,20150613,2,72.3,87,0,0.67563383,33.48445346,0.969409477,0.969590585,0.939930302,1867.095659,0.880538,8.25E-12,0.934167469,1.070077,3
2,15116,Ag Prairie,39.98581,86.03544,20150613,3,71.4,90,0,1,33.46033705,0.980179488,0.96670339,0.947542833,1892.307996,0.634467,9.60E-12,0.977181399,2.366727,3
2,15116,Ag Prairie,39.98581,86.03544,20150613,4,71.8,90,0,1,34.49306836,0.973844891,0.965328851,0.94008057,1918.312253,0.421045,8.71E-12,0.995614047,2.752785,6
2,15116,Ag Prairie,39.98581,86.03544,20150613,5,71.1,92,0,1,34.33182177,0.980248594,0.96369729,0.944662914,1929.517604,0.470565,9.64E-12,0.990797756,2.687256,3
2,15116,Ag Prairie,39.98581,86.03544,20150613,6,69.8,94,0,1,41.56213496,0.980090127,0.962897892,0.943726717,1977.381706,0.474496,9.55E-12,0.97983164,2.669591,12
2,15116,Ag Prairie,39.98581,86.03544,20150613,7,70.2,95,0,1,37.17959587,0.980452787,0.966583631,0.947689615,1906.368355,0.71739,9.62E-12,0.954102363,2.099354,9
2,15116,Ag Prairie,39.98581,86.03544,20150613,8,73.8,90,0,0.810721889,38.00802146,0.976389837,0.965970061,0.94316335,1942.477728,0.865769,8.97E-12,0.956620787,1.222916,7
2,15116,Ag Prairie,39.98581,86.03544,20150613,9,76.8,85,0,0.19547126,38.22900646,0.951230864,0.966707849,0.919562342,1982.432347,0.951094,5.57E-12,0.871709101,0.160829,5
2,15116,Ag Prairie,39.98581,86.03544,20150613,10,81.1,79,0,0.003096574,37.8285771,0.959064995,0.972467841,0.932659865,2004.383938,0.954333,6.30E-12,0.509506116,0.016268,5
2,15116,Ag Prairie,39.98581,86.03544,20150613,11,84.6,71,0,0.023804916,35.4984262,0.960708521,0.974502634,0.936212985,2001.606307,0.954511,6.49E-12,0.502739403,0.003401,9
2,15116,Ag Prairie,39.98581,86.03544,20150613,12,86.7,67,0,0.05477066,34.45423098,0.96101884,0.977119887,0.93903062,1924.386158,0.95372,6.50E-12,0.463218905,0.040853,4
2,15116,Ag Prairie,39.98581,86.03544,20150613,13,86.5,66,0,0,33.41069882,0.94593041,0.974250043,0.921572743,1888.735644,0.954545,4.91E-12,0.353925742,0,6
2,15116,Ag Prairie,39.98581,86.03544,20150613,14,86.4,64,0,0.17940778,32.69803842,0.96652246,0.973020892,0.940446546,1855.959664,0.922151,7.43E-12,0.839624539,0.77448,4
2,15116,Ag Prairie,39.98581,86.03544,20150613,15,89.8,56,0,0,31.53973425,0.960423607,0.979010015,0.94026433,1875.660968,0.954534,6.54E-12,0.191582834,0.001245,3
2,15116,Ag Prairie,39.98581,86.03544,20150613,16,89.8,57,0,0,31.40427378,0.959161374,0.982394644,0.942274996,1900.436267,0.954545,6.36E-12,0.048491538,0,5
2,15116,Ag Prairie,39.98581,86.03544,20150613,17,88.9,57,0,0.041223147,46.02138037,0.962104968,0.947440671,0.911537376,1978.974148,0.758137,6.67E-12,0.957957155,1.871454,30
2,15116,Ag Prairie,39.98581,86.03544,20150613,18,87.4,58,0,0.023998452,34.7451073,0.961447981,0.97203819,0.934564156,1813.699338,0.950051,6.53E-12,0.397712362,0.138031,6
2,15116,Ag Prairie,39.98581,86.03544,20150613,19,87.3,58,0,0.003483646,35.49024432,0.94325863,0.976076944,0.920693001,1893.782765,0.954428,4.87E-12,0.073923584,0.009913,4
2,15116,Ag Prairie,39.98581,86.03544,20150613,20,85.1,62,0,0.026127347,33.0912874,0.967635874,0.972818328,0.941333913,1829.371702,0.951243,7.54E-12,0.757708652,0.129289,8
2,15116,Ag Prairie,39.98581,86.03544,20150613,21,82.8,65,0,0.05477066,55.79799792,0.943897334,0.959333812,0.905512628,1889.579023,0.797267,6.05E-12,0.50353653,1.655854,31
2,15116,Ag Prairie,39.98581,86.03544,20150613,22,81.9,67,0,0,33.29102077,0.958720763,0.981592947,0.941073538,1965.150326,0.954545,6.01E-12,0.003016187,0,5
2,15116,Ag Prairie,39.98581,86.03544,20150613,23,80.2,72,0,0.067737565,35.09742857,0.962018517,0.970395597,0.933538533,1922.56292,0.954299,6.82E-12,0.818833045,0.018759,3
2,15116,Ag Prairie,39.98581,86.03544,20150614,0,79,74,0,0.053996516,34.54477804,0.963150393,0.969880931,0.9341412,1882.505492,0.954439,6.93E-12,0.852664929,0.007848,4
2,15116,Ag Prairie,39.98581,86.03544,20150614,1,77.7,77,0,0.198567834,33.24149794,0.961868633,0.973333481,0.936218944,1847.631661,0.950629,6.79E-12,0.791649345,0.158172,3
2,15116,Ag Prairie,39.98581,86.03544,20150614,2,77.2,79,0,0.005806077,33.01699327,0.967516465,0.972607395,0.941013668,1857.299635,0.954523,7.42E-12,0.822516292,0.002264,3
2,15116,Ag Prairie,39.98581,86.03544,20150614,3,76.1,82,0,0,32.40452508,0.962022262,0.972532807,0.935598211,1841.002832,0.954358,6.69E-12,0.802092333,0.011662,2
2,15116,Ag Prairie,39.98581,86.03544,20150614,4,72.7,92,0.05,0.00096768,33.73602677,0.960084456,0.975477248,0.936540543,1898.533561,0.954545,6.51E-12,0.723065331,0,4
2,15116,Ag Prairie,39.98581,86.03544,20150614,5,71.6,94,0.05,0.61757306,33.01620274,0.964486186,0.970684279,0.936211578,1878.008289,0.907331,6.88E-12,0.935198244,0.910693,2
2,15116,Ag Prairie,39.98581,86.03544,20150614,6,72.3,94,0.05,0.975808012,42.17598621,0.976341844,0.964265025,0.941452292,1935.199552,0.865976,8.92E-12,0.979791043,1.330578,11
2,15116,Ag Prairie,39.98581,86.03544,20150614,7,73,92,0.05,0.301335398,39.22424612,0.9359211,0.964852622,0.903025927,1913.690776,0.921222,4.61E-12,0.928299939,0.771417,10
2,15116,Ag Prairie,39.98581,86.03544,20150614,8,74.1,90,0.05,0.240565125,38.38117541,0.965522469,0.970589946,0.937126401,1979.623452,0.929309,7.21E-12,0.948124137,0.648209,10
2,15116,Ag Prairie,39.98581,86.03544,20150614,9,76.8,86,0.05,0.074511322,37.70803015,0.962119928,0.966727371,0.930107669,1898.979867,0.944686,6.67E-12,0.848438015,0.276927,7
2,15116,Ag Prairie,39.98581,86.03544,20150614,10,77.7,85,0.05,0.010063867,34.2955406,0.967815922,0.97287514,0.941564051,1967.758246,0.954436,7.40E-12,0.379515906,0.009323,4
2,15116,Ag Prairie,39.98581,86.03544,20150614,11,79.2,80,0.05,0.000580608,34.96714634,0.95872571,0.976116416,0.935827904,1885.271281,0.954049,6.27E-12,0.309892748,0.02704,6
2,15116,Ag Prairie,39.98581,86.03544,20150614,12,81,78,0.05,0.000774144,33.86719726,0.961161134,0.975923048,0.938019303,1918.227698,0.954545,6.48E-12,0.220815296,0,5
2,15116,Ag Prairie,39.98581,86.03544,20150614,13,82.6,72,0.05,0.002128895,34.75126333,0.960020991,0.976120228,0.937095908,1926.466819,0.954384,6.37E-12,0.151420683,0.009926,5
2,15116,Ag Prairie,39.98581,86.03544,20150614,14,84.2,70,0.05,0.093864912,49.89301286,0.944935333,0.960612656,0.907716839,1993.669586,0.692148,4.58E-12,0.696168977,2.173603,23
2,15116,Ag Prairie,39.98581,86.03544,20150614,15,83.1,71,0.05,0.05148055,52.00947806,0.950355194,0.959361897,0.911734562,2232.856819,0.75903,5.42E-12,0.931699349,1.917812,27
2,15116,Ag Prairie,39.98581,86.03544,20150614,16,85.5,66,0.05,0.03870718,54.52506441,0.965156463,0.963587504,0.930012707,2149.475769,0.816615,7.17E-12,0.845521241,1.651692,32
2,15116,Ag Prairie,39.98581,86.03544,20150614,17,78.6,82,0.05,0.040061931,34.99850212,0.972509813,0.976703311,0.949853555,1922.026077,0.934031,8.17E-12,0.572109328,0.451765,7
2,15116,Ag Prairie,39.98581,86.03544,20150614,18,77.4,85,0.06,0.025546739,32.46385931,0.9635236,0.975982536,0.940382206,1833.684138,0.953125,6.75E-12,0.416915541,0.055821,12
2,15116,Ag Prairie,39.98581,86.03544,20150614,19,80.4,80,0.06,0.077607896,34.31364218,0.972048202,0.973385275,0.946177406,1836.493233,0.935049,8.06E-12,0.641282333,0.384085,9
2,15116,Ag Prairie,39.98581,86.03544,20150614,20,80.2,80,0.06,0.502612735,50.668078,0.956802045,0.969522371,0.927640987,1901.621695,0.706621,7.50E-12,0.948918906,2.076702,23
2,15116,Ag Prairie,39.98581,86.03544,20150614,21,79,83,0.06,0.033481711,36.85907546,0.952619099,0.976767747,0.930487611,1885.958283,0.951933,5.45E-12,0.465201274,0.114495,9
2,15116,Ag Prairie,39.98581,86.03544,20150614,22,75.6,89,0.09,0.378749758,34.94721197,0.961989511,0.978034517,0.940858946,1940.90522,0.927119,7.08E-12,0.925220763,0.676999,4
2,15116,Ag Prairie,39.98581,86.03544,20150614,23,75,82,0.09,0.000387072,35.78119885,0.968828201,0.978293386,0.947798221,1932.743794,0.954545,7.73E-12,0.402067427,0,2
2,15116,Ag Prairie,39.98581,86.03544,20150615,0,73.2,88,0,0.03212696,32.22870746,0.96614755,0.974526872,0.94153675,1831.586583,0.954022,7.30E-12,0.716313761,0.031966,3
2,15116,Ag Prairie,39.98581,86.03544,20150615,1,72.9,90,0,0.000193536,20.38892808,0.962039569,0.970899226,0.934043473,2303.418307,0.954545,6.78E-12,0.734763793,0,13
2,15116,Ag Prairie,39.98581,86.03544,20150615,2,72.9,90,0,0,33.0778713,0.956394012,0.975953248,0.933395843,1936.900252,0.954545,5.89E-12,0.240636602,0,2
2,15116,Ag Prairie,39.98581,86.03544,20150615,3,72.3,91,0,0.268240759,31.83818204,0.955326809,0.966542451,0.923363915,2109.938772,0.882982,6.10E-12,0.980014049,1.166772,9
2,15116,Ag Prairie,39.98581,86.03544,20150615,4,71.8,93,0,0.929359396,31.94554433,0.978000868,0.970000395,0.948661228,1866.049293,0.810963,9.29E-12,0.95800777,1.689715,5
2,15116,Ag Prairie,39.98581,86.03544,20150615,5,71.1,95,0.01,0.566866654,32.1466718,0.975709736,0.971827158,0.94822122,1863.338905,0.908902,8.92E-12,0.90422407,0.758334,3
2,15116,Ag Prairie,39.98581,86.03544,20150615,6,71.4,96,0.04,0.115928005,38.43735945,0.947417268,0.966666693,0.915836717,1945.054373,0.951376,4.92E-12,0.834147052,0.147217,12
2,15116,Ag Prairie,39.98581,86.03544,20150615,7,71.4,96,0.17,0.238049158,42.74224428,0.964286092,0.958316496,0.924091269,2091.843992,0.768454,7.57E-12,0.977205502,1.838588,3
2,15116,Ag Prairie,39.98581,86.03544,20150615,8,71.8,97,0.26,0.761757306,37.47731237,0.97851684,0.96920999,0.948388297,1902.333913,0.885912,9.35E-12,0.954375833,1.187609,7
2,15116,Ag Prairie,39.98581,86.03544,20150615,9,73.6,96,0.26,0.253919102,53.61804801,0.964055399,0.943851176,0.909924822,2016.967993,0.865947,7.00E-12,0.708291554,1.33503,17
2,15116,Ag Prairie,39.98581,86.03544,20150615,10,74.1,94,0.27,0.148054964,38.93089828,0.974023502,0.971666814,0.946426313,1905.487064,0.938385,8.65E-12,0.735318476,0.393755,9
2,15116,Ag Prairie,39.98581,86.03544,20150615,11,76.8,93,0.37,0.093284304,54.3306457,0.921570272,0.963762329,0.888174712,2324.516812,0.631135,3.57E-12,0.992843058,2.30808,23
2,15116,Ag Prairie,39.98581,86.03544,20150615,12,80.4,84,0.37,0.002128895,36.64692571,0.96356745,0.975278664,0.939746776,1905.069925,0.954535,7.17E-12,0.311690509,0.001185,2
2,15116,Ag Prairie,39.98581,86.03544,20150615,13,83.3,76,0.37,0.016644087,50.28260628,0.954841185,0.963400175,0.919894164,1936.820233,0.935777,5.69E-12,0.954066093,0.449056,43
2,15116,Ag Prairie,39.98581,86.03544,20150615,14,85.5,70,0.37,0.001161215,34.28702357,0.964839487,0.981622872,0.947108508,1850.360896,0.95432,7.10E-12,0.216730451,0.009921,8
2,15116,Ag Prairie,39.98581,86.03544,20150615,15,86,67,0.37,0,32.72564301,0.945133585,0.980830048,0.927015419,1849.005218,0.954545,5.56E-12,0.054309315,0,4
2,15116,Ag Prairie,39.98581,86.03544,20150615,16,86,66,0.37,0.037933037,45.15222743,0.948054882,0.949191991,0.899886102,1925.747839,0.767799,5.76E-12,0.945699636,1.877703,27
2,15116,Ag Prairie,39.98581,86.03544,20150615,17,87.4,63,0.37,0.000774144,32.24056674,0.963582647,0.984384302,0.948535632,1936.871191,0.954528,6.79E-12,-0.000175545,0.001845,4
2,15116,Ag Prairie,39.98581,86.03544,20150615,18,86.5,62,0.37,0.05380298,50.58958872,0.966808175,0.962932151,0.930970676,1921.808301,0.73239,7.25E-12,0.940277902,1.986211,20
2,15116,Ag Prairie,39.98581,86.03544,20150615,19,85.5,63,0.37,0,31.16476027,0.950687101,0.983732856,0.935222137,1922.572386,0.95447,4.93E-12,0.02110185,0.006743,6
